seqnames,starts,ends,set,gene_name,gene_start,diff_next,diff_prev
chr17,63348074,63544682,train,CYB561,63446378,30682.0,436823.0
chr17,63378756,63575364,train,ACE,63477060,46273.0,30682.0
chr17,63425029,63621637,train,KCNH6,63523333,27127.0,46273.0
chr17,63452156,63648764,train,DCAF7,63550460,50411.0,27127.0
chr17,63502567,63699175,train,TACO1,63600871,21543.0,50411.0
chr17,63524110,63720718,train,MAP3K3,63622414,78271.0,21543.0
chr17,63602381,63798989,train,LIMD2,63700685,41301.0,78271.0
chr17,63643682,63840290,train,STRADA,63741986,31789.0,41301.0
chr17,63675471,63872079,train,DDX42,63773775,2576.0,31789.0
chr17,63678047,63874655,train,CCDC47,63776351,51320.0,2576.0
chr17,63729367,63925975,train,PSMC5,63827671,2341.0,51320.0
chr17,63731708,63928316,train,FTSJ3,63830012,13053.0,2341.0
chr17,63744761,63941369,train,SMARCD2,63843065,30701.0,13053.0
chr17,63775462,63972070,train,CSH2,63873766,8169.0,30701.0
chr17,63783631,63980239,train,GH2,63881935,14726.0,8169.0
chr17,63798357,63994965,train,CSH1,63896661,14680.0,14726.0
chr17,63813037,64009645,train,CSHL1,63911341,7165.0,14680.0
chr17,63820202,64016810,train,GH1,63918506,13848.0,7165.0
chr17,63834050,64030658,train,CD79B,63932354,40564.0,13848.0
chr17,63874614,64071222,train,SCN4A,63972918,28165.0,40564.0
chr17,63902779,64099387,train,PRR29,64001083,19551.0,28165.0
chr17,63922330,64118938,train,ICAM2,64020634,110185.0,19551.0
chr17,64032515,64229123,train,ERN1,64130819,132482.0,110185.0
chr17,64164997,64361605,train,TEX2,64263301,150475.0,132482.0
chr17,64315472,64512080,train,PECAM1,64413776,35260.0,150475.0
chr17,64350732,64547340,train,MILR1,64449036,48000.0,35260.0
chr17,64398732,64595340,train,POLG2,64497036,9695.0,48000.0
chr17,64408427,64605035,train,CEP95,64506731,1468.0,9695.0
chr17,64409895,64606503,train,DDX5,64508199,153869.0,1468.0
chr17,64563764,64760372,train,SMURF2,64662068,257412.0,153869.0
chr17,64821176,65017784,train,LRRC37A3,64919480,137359.0,257412.0
chr17,64958535,65155143,train,GNA13,65056839,43972.0,137359.0
chr17,65002507,65199115,train,RGS9,65100811,460836.0,43972.0
chr17,65463343,65659951,train,AXIN2,65561647,630432.0,460836.0
chr17,66093775,66290383,train,CEP112,66192079,64446.0,630432.0
chr17,66158221,66354829,train,APOH,66256525,46110.0,64446.0
chr17,66204331,66400939,train,PRKCA,66302635,532481.0,46110.0
chr17,66736812,66933420,train,CACNG5,66835116,129793.0,532481.0
chr17,66866605,67063213,train,CACNG4,66964909,79680.0,129793.0
chr17,66946285,67142893,train,CACNG1,67044589,201400.0,79680.0
chr17,67147685,67344293,train,HELZ,67245989,120638.0,201400.0
chr17,67268323,67464931,train,PSMD12,67366627,10653.0,120638.0
chr17,67278976,67475584,train,PITPNC1,67377280,340552.0,10653.0
chr17,67619528,67816136,train,NOL11,67717832,107691.0,340552.0
chr17,67727219,67923827,train,BPTF,67825523,170908.0,107691.0
chr17,67898127,68094735,train,C17orf58,67996431,39087.0,170908.0
chr17,67937214,68133822,train,KPNA2,68035518,212420.0,39087.0
chr17,68149634,68346242,train,AMZ2,68247938,11243.0,212420.0
chr17,68160877,68357485,train,ARSG,68259181,32086.0,11243.0
chr17,68192963,68389571,train,SLC16A6,68291267,166246.0,32086.0
chr17,68359209,68555817,train,WIPI1,68457513,54266.0,166246.0
chr17,68413475,68610083,train,PRKAR1A,68511779,89610.0,54266.0
chr17,68503085,68699693,train,FAM20A,68601389,354003.0,89610.0
chr17,68857088,69053696,train,ABCA8,68955392,105672.0,354003.0
chr17,68962760,69159368,train,ABCA9,69061064,80824.0,105672.0
chr17,69043584,69240192,train,ABCA6,69141888,86972.0,80824.0
chr17,69130556,69327164,train,ABCA10,69228860,98384.0,86972.0
chr17,69228940,69425548,train,ABCA5,69327244,87453.0,98384.0
chr17,69316393,69513001,train,MAP2K6,69414697,638783.0,87453.0
chr17,69955176,70151784,train,KCNJ16,70053480,116054.0,638783.0
chr17,70071230,70267838,train,KCNJ2,70169534,1951485.0,116054.0
chr17,72022715,72219323,train,SOX9,72121019,971693.0,1951485.0
chr17,72994408,73191016,train,SLC39A11,73092712,72299.0,971693.0
chr17,73066707,73263315,train,SSTR2,73165011,27620.0,72299.0
chr17,73094327,73290935,train,COG1,73192631,39601.0,27620.0
chr17,73133928,73330536,train,FAM104A,73232232,162.0,39601.0
chr17,73134090,73330698,train,C17orf80,73232394,29958.0,162.0
chr17,73164048,73360656,train,CPSF4L,73262352,49823.0,29958.0
chr17,73213871,73410479,train,CDC42EP4,73312175,331914.0,49823.0
chr17,73545785,73742393,train,SDK2,73644089,559492.0,331914.0
chr17,74105277,74301885,train,RPL38,74203581,9932.0,559492.0
chr17,74115209,74311817,train,TTYH2,74213513,60733.0,9932.0
chr17,74175942,74372550,train,DNAI2,74274246,51963.0,60733.0
chr17,74227905,74424513,train,KIF19,74326209,35737.0,51963.0
chr17,74263642,74460250,train,BTBD17,74361946,5460.0,35737.0
chr17,74269102,74465710,train,GPR142,74367406,57444.0,5460.0
chr17,74326546,74523154,train,GPRC5C,74424850,41565.0,57444.0
chr17,74368111,74564719,train,CD300A,74466415,65059.0,41565.0
chr17,74433170,74629778,train,CD300LB,74531474,14669.0,65059.0
chr17,74447839,74644447,train,CD300C,74546143,42706.0,14669.0
chr17,74490545,74687153,train,CD300LD,74588849,34889.0,42706.0
chr17,74525434,74722042,train,CD300E,74623738,46839.0,34889.0
chr17,74572273,74768881,train,RAB37,74670577,42401.0,46839.0
chr17,74614674,74811282,train,CD300LF,74712978,35934.0,42401.0
chr17,74650608,74847216,train,SLC9A3R1,74748912,27455.0,35934.0
chr17,74678063,74874671,train,NAT9,74776367,115.0,27455.0
chr17,74678178,74874786,train,TMEM104,74776482,85022.0,115.0
chr17,74763200,74959808,train,GRIN2C,74861504,11527.0,85022.0
chr17,74774727,74971335,train,FDXR,74873031,20750.0,11527.0
chr17,74795477,74992085,train,FADS6,74893781,29475.0,20750.0
chr17,74824952,75021560,train,USH1G,74923256,1018.0,29475.0
chr17,74825970,75022578,train,OTOP2,74924274,11444.0,1018.0
chr17,74837414,75034022,train,OTOP3,74935718,37448.0,11444.0
chr17,74874862,75071470,train,HID1,74973166,14465.0,37448.0
chr17,74889327,75085935,train,CDR2L,74987631,25038.0,14465.0
chr17,74914365,75110973,train,MRPL58,75012669,19905.0,25038.0
chr17,74934270,75130878,train,KCTD2,75032574,14411.0,19905.0
chr17,74948681,75145289,train,ATP5H,75046985,40741.0,14411.0
chr17,74989422,75186030,train,SLC16A5,75087726,22225.0,40741.0
chr17,75011647,75208255,train,ARMC7,75109951,20916.0,22225.0
chr17,75032563,75229171,train,NT5C,75130867,23816.0,20916.0
chr17,75056379,75252987,train,HN1,75154683,28300.0,23816.0
chr17,75084679,75281287,train,SUMO2,75182983,22675.0,28300.0
chr17,75107354,75303962,train,NUP85,75205658,56015.0,22675.0
chr17,75163369,75359977,train,GGA3,75261673,131.0,56015.0
chr17,75163500,75360108,train,MRPS7,75261804,9423.0,131.0
chr17,75172923,75369531,train,MIF4GD,75271227,18283.0,9423.0
chr17,75191206,75387814,train,SLC25A19,75289510,116199.0,18283.0
chr17,75307405,75504013,train,GRB2,75405709,35449.0,116199.0
chr17,75342854,75539462,train,TMEM94,75441158,74425.0,35449.0
chr17,75417279,75613887,train,CASKIN2,75515583,476.0,74425.0
chr17,75417755,75614363,train,TSEN54,75516059,9020.0,476.0
chr17,75426775,75623383,train,LLGL2,75525079,62978.0,9020.0
chr17,75489753,75686361,train,MYO15B,75588057,45376.0,62978.0
chr17,75535129,75731737,train,SMIM5,75633433,12809.0,45376.0
chr17,75547938,75744546,train,SMIM6,75646242,20873.0,12809.0
chr17,75568811,75765419,train,RECQL5,75667115,74.0,20873.0
chr17,75568885,75765493,train,SAP30BP,75667189,54138.0,74.0
chr17,75623023,75819631,train,ITGB4,75721327,44384.0,54138.0
chr17,75667407,75864015,train,GALK1,75765711,19059.0,44384.0
chr17,75686466,75883074,train,UNK,75784770,716.0,19059.0
chr17,75687182,75883790,train,H3F3B,75785486,59231.0,716.0
chr17,75746413,75943021,train,UNC13D,75844717,11790.0,59231.0
chr17,75758203,75954811,train,WBP2,75856507,19864.0,11790.0
chr17,75778067,75974675,train,TRIM47,75876371,20632.0,19864.0
chr17,75798699,75995307,train,TRIM65,75897003,8410.0,20632.0
chr17,75807109,76003717,train,MRPL38,75905413,35643.0,8410.0
chr17,75842752,76039360,train,FBF1,75941056,38163.0,35643.0
chr17,75880915,76077523,train,ACOX1,75979219,144.0,38163.0
chr17,75881059,76077667,train,TEN1,75979363,21542.0,144.0
chr17,75902601,76099209,train,CDK3,76000905,26547.0,21542.0
chr17,75929148,76125756,train,EVPL,76027452,45201.0,26547.0
chr17,75974349,76170957,train,SRP68,76072653,2140.0,45201.0
chr17,75976489,76173097,train,GALR2,76074793,4388.0,2140.0
chr17,75980877,76177485,train,ZACN,76079181,42395.0,4388.0
chr17,76023272,76219880,train,EXOC7,76121576,19723.0,42395.0
chr17,76042995,76239603,train,FOXJ1,76141299,99074.0,19723.0
chr17,76142069,76338677,train,RNF157,76240373,24828.0,99074.0
chr17,76166897,76363505,train,UBALD2,76265201,42797.0,24828.0
chr17,76209694,76406302,train,QRICH2,76307998,68585.0,42797.0
chr17,76278279,76474887,train,SPHK1,76376583,7938.0,68585.0
chr17,76286217,76482825,train,PRPSAP1,76384521,68685.0,7938.0
chr17,76354902,76551510,train,UBE2O,76453206,144.0,68685.0
chr17,76355046,76551654,train,AANAT,76453350,48440.0,144.0
chr17,76403486,76600094,train,RHBDF2,76501790,36273.0,48440.0
chr17,76439759,76636367,train,PRCD,76538063,13112.0,36273.0
chr17,76452871,76649479,train,CYGB,76551175,18616.0,13112.0
chr17,76471487,76668095,train,RP11-666A8.13,76569791,17165.0,18616.0
chr17,76488652,76685260,train,ST6GALNAC2,76586956,56882.0,17165.0
chr17,76545534,76742142,train,ST6GALNAC1,76643838,67178.0,56882.0
chr17,76612712,76809320,train,MXRA7,76711016,15783.0,67178.0
chr17,76628495,76825103,train,JMJD6/METTL23,76726799/76726829,30.0,15783.0
chr17,76637885,76834493,train,SRSF2,76736189,359.0,9360.0
chr17,76638244,76834852,train,MFSD11,76736548,131907.0,359.0
chr17,76770151,76966759,train,MGAT5B,76868455,220494.0,131907.0
chr17,76990645,77187253,train,SEC14L1,77088949,191619.0,220494.0
chr17,77182264,77378872,train,SEPT9,77280568,678671.0,191619.0
chr17,77860935,78057543,train,TNRC6C,77959239,171530.0,678671.0
chr17,78032465,78229073,train,TMC8,78130769,1589.0,171530.0
chr17,78034054,78230662,train,TMC6,78132358,13994.0,1589.0
chr17,78048048,78244656,train,C17orf99,78146352,22205.0,13994.0
chr17,78070253,78266861,train,SYNGR2,78168557,18676.0,22205.0
chr17,78088929,78285537,train,TK1,78187233,83.0,18676.0
chr17,78089012,78285620,train,AFMID,78187316,26869.0,83.0
chr17,78115881,78312489,train,BIRC5,78214185,17124.0,26869.0
chr17,78133005,78329613,train,TMEM235,78231309,128768.0,17124.0
chr17,78261773,78458381,train,SOCS3,78360077,18562.0,128768.0
chr17,78280335,78476943,train,PGS1,78378639,198755.0,18562.0
chr17,78479090,78675698,train,DNAH17,78577394,204903.0,198755.0
chr17,78683993,78880601,train,CYTH1,78782297,59144.0,204903.0
chr17,78743137,78939745,train,USP36,78841441,61774.0,59144.0
chr17,78804911,79001519,train,CEP295NL,78903215,22172.0,61774.0
chr17,78827083,79023691,train,TIMP2,78925387,54722.0,22172.0
chr17,78881805,79078413,train,LGALS3BP,78980109,29758.0,54722.0
chr17,78911563,79108171,train,CANT1,79009867,12946.0,29758.0
chr17,78924509,79121117,train,C1QTNF1,79022813,52125.0,12946.0
chr17,78976634,79173242,train,ENGASE,79074938,441210.0,52125.0
chr17,79417844,79614452,train,RBFOX3,79516148,214770.0,441210.0
chr17,79632614,79829222,train,ENPP7,79730918,47213.0,214770.0
chr17,79679827,79876435,train,CBX2,79778131,23552.0,47213.0
chr17,79703379,79899987,train,CBX8,79801683,37746.0,23552.0
chr17,79741125,79937733,train,CBX4,79839429,196419.0,37746.0
chr17,79937544,80134152,train,TBC1D16,80035848,783.0,196419.0
chr17,79938327,80134935,train,CCDC40,80036631,64924.0,783.0
chr17,80003251,80199859,train,GAA,80101555,45628.0,64924.0
chr17,80048879,80245487,train,EIF4A3,80147183,22808.0,45628.0
chr17,80071687,80268295,train,CARD14,80169991,49707.0,22808.0
chr17,80121394,80318002,train,SLC26A11,80219698,1217.0,49707.0
chr17,80122611,80319219,train,SGSH,80220915,39950.0,1217.0
chr17,80162561,80359169,train,RNF213,80260865,154303.0,39950.0
chr17,80316864,80513472,train,ENDOV,80415168,62675.0,154303.0
chr17,80379539,80576147,train,NPTX1,80477843,66975.0,62675.0
chr17,80446514,80643122,train,RPTOR,80544818,446779.0,66975.0
chr17,80893293,81089901,train,CHMP6,80991597,43524.0,446779.0
chr17,80936817,81133425,train,BAIAP2,81035121,130385.0,43524.0
chr17,81067202,81263810,train,AATK-AS1,81165506,571.0,130385.0
chr17,81067773,81264381,train,AATK,81166077,56922.0,571.0
chr17,81124695,81321303,train,CEP131,81222999,16092.0,56922.0
chr17,81140787,81337395,train,TEPSIN,81239091,147.0,16092.0
chr17,81140934,81337542,train,NDUFAF8,81239238,56309.0,147.0
chr17,81197243,81393851,train,SLC38A10,81295547,35127.0,56309.0
chr17,81232370,81428978,train,TMEM105,81330674,64800.0,35127.0
chr17,81297170,81493778,train,BAHCC1,81395474,128373.0,64800.0
chr17,81425543,81622151,train,ACTG1,81523847,4548.0,128373.0
chr17,81430091,81626699,train,FSCN2,81528395,25566.0,4548.0
chr17,81455657,81652265,train,FAAP100,81553961,83185.0,25566.0
chr17,81538842,81735450,train,NPLOC4/TSPAN10,81637146/81637170,24.0,83185.0
chr17,81564808,81761416,train,PDE6G,81663112,3251.0,25942.0
chr17,81568059,81764667,train,OXLD1,81666363,270.0,3251.0
chr17,81568329,81764937,train,CCDC137,81666633,16692.0,270.0
chr17,81585021,81781629,train,HGS,81683325,599.0,16692.0
chr17,81585620,81782228,train,ARL16,81683924,19432.0,599.0
chr17,81605052,81801660,train,MRPL12,81703356,8879.0,19432.0
chr17,81613931,81810539,train,SLC25A10,81712235,91898.0,8879.0
chr17,81705829,81902437,train,GCGR,81804133,29169.0,91898.0
chr17,81734998,81931606,train,MCRIP1,81833302,1748.0,29169.0
chr17,81736746,81933354,train,PPP1R27,81835050,25644.0,1748.0
chr17,81762390,81958998,train,P4HB,81860694,10712.0,25644.0
chr17,81773102,81969710,train,ARHGDIA,81871406,19414.0,10712.0
chr17,81792516,81989124,train,ANAPC11,81890820,766.0,19414.0
chr17,81793282,81989890,train,ALYREF,81891586,19878.0,766.0
chr17,81813160,82009768,train,PCYT2,81911464,6730.0,19878.0
chr17,81819890,82016498,train,SIRT7,81918194,9520.0,6730.0
chr17,81829410,82026018,train,MAFG,81927714,14698.0,9520.0
chr17,81844108,82040716,train,PYCR1,81942412,4725.0,14698.0
chr17,81848833,82045441,train,MYADML2,81947137,14703.0,4725.0
chr17,81863536,82060144,train,NOTUM,81961840,14966.0,14703.0
chr17,81878502,82075110,train,ASPSCR1,81976806,46112.0,14966.0
chr17,81924614,82121222,train,CENPX,82022918,383.0,46112.0
chr17,81924997,82121605,train,LRRC45,82023301,8322.0,383.0
chr17,81933319,82129927,train,RAC3,82031623,6109.0,8322.0
chr17,81939428,82136036,train,DCXR,82037732,13032.0,6109.0
chr17,81952460,82149068,train,GPS1,82050764,970.0,13032.0
chr17,81953430,82150038,train,RFNG,82051734,14153.0,970.0
chr17,81967583,82164191,train,DUS1L,82065887,32445.0,14153.0
chr17,82000028,82196636,train,FASN,82098332,114498.0,32445.0
chr17,82114526,82311134,train,CCDC57,82212830,15566.0,114498.0
chr17,82130092,82326700,train,SLC16A3,82228396,45335.0,15566.0
chr17,82175427,82372035,train,CSNK1D,82273731,43871.0,45335.0
chr17,82219298,82415906,train,CD7,82317602,16472.0,43871.0
chr17,82235770,82432378,train,SECTM1,82334074,25172.0,16472.0
chr17,82260942,82457550,train,TEX19,82359246,14983.0,25172.0
chr17,82275925,82472533,train,UTS2R,82374229,41398.0,14983.0
chr17,82317323,82513931,train,OGFOD3,82415627,2690.0,41398.0
chr17,82320013,82516621,train,HEXDC,82418317,32512.0,2690.0
chr17,82352525,82549133,train,C17orf62,82450829,7350.0,32512.0
chr17,82359875,82556483,train,NARF,82458179,61533.0,7350.0
chr17,82421408,82618016,train,FOXK2,82519712,128841.0,61533.0
chr17,82550249,82746857,train,WDR45B,82648553,50175.0,128841.0
chr17,82600424,82797032,train,RAB40B,82698728,17954.0,50175.0
chr17,82618378,82814986,train,FN3KRP,82716682,18892.0,17954.0
chr17,82637270,82833878,train,FN3K,82735574,16489.0,18892.0
chr17,82653759,82850367,train,TBCD,82752063,88515.0,16489.0
chr17,82742274,82938882,train,ZNF750,82840578,211232.0,88515.0
chr17,82953506,83150114,train,B3GNTL1,83051810,27880.0,211232.0
chr17,82981386,83177994,train,METRNL,83079690,inf,27880.0
chr18,60078,256686,train,USP14,158382,109668.0,inf
chr18,169746,366354,train,THOC1,268050,232672.0,109668.0
chr18,402418,599026,train,COLEC12,500722,79634.0,232672.0
chr18,482052,678660,train,CETN1,580356,16631.0,79634.0
chr18,498683,695291,train,CLUL1,596987,60616.0,16631.0
chr18,559299,755907,train,TYMS,657603,55073.0,60616.0
chr18,614372,810980,train,ENOSF1,712676,99870.0,55073.0
chr18,714242,910850,train,YES1,812546,95134.0,99870.0
chr18,809376,1005984,train,ADCYAP1,907680,1663829.0,95134.0
chr18,2473205,2669813,train,METTL4/NDC80,2571509/2571510,1.0,1663829.0
chr18,2557433,2754041,train,SMCHD1,2655737,191292.0,84227.0
chr18,2748725,2945333,train,EMILIN2,2847029,166286.0,191292.0
chr18,2915011,3111619,train,LPIN2,3013315,206793.0,166286.0
chr18,3121804,3318412,train,MYOM1,3220108,27372.0,206793.0
chr18,3149176,3345784,train,MYL12A,3247480,14428.0,27372.0
chr18,3163604,3360212,train,MYL12B,3261908,149699.0,14428.0
chr18,3313303,3509911,train,TGIF1,3411607,1043728.0,149699.0
chr18,4357031,4553639,train,DLGAP1,4455335,742168.0,1043728.0
chr18,5099199,5295807,train,AKAIN1,5197503,99550.0,742168.0
chr18,5198749,5395357,train,ZBTB14,5297053,333647.0,99550.0
chr18,5532396,5729004,train,EPB41L3,5630700,265255.0,333647.0
chr18,5797651,5994259,train,TMEM200C,5895955,519282.0,265255.0
chr18,6316933,6513541,train,L3MBTL4,6415237,314480.0,519282.0
chr18,6631413,6828021,train,ARHGAP28,6729717,388097.0,314480.0
chr18,7019510,7216118,train,LAMA1,7117814,113310.0,388097.0
chr18,7132820,7329428,train,LRRC30,7231124,335657.0,113310.0
chr18,7468477,7665085,train,PTPRM,7566781,1042663.0,335657.0
chr18,8511140,8707748,train,RAB12,8609444,96216.0,1042663.0
chr18,8607356,8803964,train,MTCL1,8705660,396969.0,96216.0
chr18,9004325,9200933,train,NDUFV2,9102629,34147.0,396969.0
chr18,9038472,9235080,train,ANKRD12,9136776,197990.0,34147.0
chr18,9236462,9433070,train,TWSG1,9334766,140242.0,197990.0
chr18,9376704,9573312,train,RALBP1,9475008,140232.0,140242.0
chr18,9516936,9713544,train,PPP4R1,9615240,92924.0,140232.0
chr18,9609860,9806468,train,RAB31,9708164,177561.0,92924.0
chr18,9787421,9984029,train,TXNDC2,9885725,28276.0,177561.0
chr18,9815697,10012305,train,VAPA,9914001,540626.0,28276.0
chr18,10356323,10552931,train,APCDD1,10454627,71277.0,540626.0
chr18,10427600,10624208,train,NAPG,10525904,622858.0,71277.0
chr18,11050458,11247066,train,PIEZO2,11148762,460833.0,622858.0
chr18,11511291,11707899,train,SLC35G4,11609595,79360.0,460833.0
chr18,11590651,11787259,train,GNAL,11688955,162440.0,79360.0
chr18,11753091,11949699,train,CHMP1B,11851395,57316.0,162440.0
chr18,11810407,12007015,train,MPPE1,11908711,72313.0,57316.0
chr18,11882720,12079328,train,IMPA2,11981024,112828.0,72313.0
chr18,11995548,12192156,train,ANKRD62,12093852,160466.0,112828.0
chr18,12156014,12352622,train,CIDEA,12254318,53350.0,160466.0
chr18,12209364,12405972,train,TUBB6,12307668,69646.0,53350.0
chr18,12279010,12475618,train,AFG3L2,12377314,30581.0,69646.0
chr18,12309591,12506199,train,PRELID3A,12407895,250147.0,30581.0
chr18,12559738,12756346,train,SPIRE1,12658042,92.0,250147.0
chr18,12559830,12756438,train,PSMG2,12658134,42979.0,92.0
chr18,12602809,12799417,train,CEP76,12701113,228530.0,42979.0
chr18,12831339,13027947,train,PTPN2,12929643,17489.0,228530.0
chr18,12848828,13045436,train,SEH1L,12947132,44229.0,17489.0
chr18,12893057,13089665,train,CEP192,12991361,226136.0,44229.0
chr18,13119193,13315801,train,LDLRAD4,13217497,509162.0,226136.0
chr18,13628355,13824963,train,FAM210A/RNMT,13726659/13726663,4.0,509162.0
chr18,13725844,13922452,train,MC5R,13824148,91559.0,97485.0
chr18,13817403,14014011,train,MC2R,13915707,7196144.0,91559.0
chr18,21013547,21210155,train,ROCK1,21111851,130390.0,7196144.0
chr18,21143937,21340545,train,GREB1L,21242241,358643.0,130390.0
chr18,21502580,21699188,train,ESCO1,21600884,11382.0,358643.0
chr18,21513962,21710570,train,SNRPD1,21612266,92539.0,11382.0
chr18,21606501,21803109,train,ABHD3,21704805,151.0,92539.0
chr18,21606652,21803260,train,MIB1,21704956,464486.0,151.0
chr18,22071138,22267746,train,GATA6,22169442,248473.0,464486.0
chr18,22319611,22516219,train,CTAGE1,22417915,380345.0,248473.0
chr18,22699956,22896564,train,RBBP8,22798260,336303.0,380345.0
chr18,23036259,23232867,train,CABLES1,23134563,303398.0,336303.0
chr18,23339657,23536265,train,TMEM241,23437961,14861.0,303398.0
chr18,23354518,23551126,train,RIOK3,23452822,50647.0,14861.0
chr18,23405165,23601773,train,C18orf8,23503469,83429.0,50647.0
chr18,23488594,23685202,train,NPC1,23586898,75987.0,83429.0
chr18,23564581,23761189,train,ANKRD29,23662885,26557.0,75987.0
chr18,23591138,23787746,train,LAMA3,23689442,303330.0,26557.0
chr18,23894468,24091076,train,TTC39C,23992772,146183.0,303330.0
chr18,24040651,24237259,train,CABYR,24138955,258925.0,146183.0
chr18,24299576,24496184,train,OSBPL1A,24397880,28735.0,258925.0
chr18,24328311,24524919,train,IMPACT,24426615,34013.0,28735.0
chr18,24362324,24558932,train,HRH4,24460628,891562.0,34013.0
chr18,25253886,25450494,train,ZNF521,25352190,739027.0,891562.0
chr18,25992913,26189521,train,SS18,26091217,42634.0,739027.0
chr18,26035547,26232155,train,PSMA8,26133851,92084.0,42634.0
chr18,26127631,26324239,train,TAF4B,26225935,431466.0,92084.0
chr18,26559097,26755705,train,KCTD1,26657401,208370.0,431466.0
chr18,26767467,26964075,train,AQP4,26865771,319546.0,208370.0
chr18,27087013,27283621,train,CHST9,27185317,992129.0,319546.0
chr18,28079142,28275750,train,CDH2,28177446,2865369.0,992129.0
chr18,30944511,31141119,train,DSC3,31042815,59600.0,2865369.0
chr18,31004111,31200719,train,DSC2,31102415,60441.0,59600.0
chr18,31064552,31261160,train,DSC1,31162856,155232.0,60441.0
chr18,31219784,31416392,train,DSG1,31318088,58688.0,155232.0
chr18,31278472,31475080,train,DSG4,31376776,71018.0,58688.0
chr18,31349490,31546098,train,DSG3,31447794,50248.0,71018.0
chr18,31399738,31596346,train,DSG2,31498042,93683.0,50248.0
chr18,31493421,31690029,train,TTR,31591725,92998.0,93683.0
chr18,31586419,31783027,train,B4GALT6,31684723,76157.0,92998.0
chr18,31662576,31859184,train,SLC25A52,31760880,192256.0,76157.0
chr18,31854832,32051440,train,TRAPPC8,31953136,65235.0,192256.0
chr18,31920067,32116675,train,RNF125,32018371,73748.0,65235.0
chr18,31993815,32190423,train,RNF138,32092119,92949.0,73748.0
chr18,32086764,32283372,train,MEP1B,32185068,285416.0,92949.0
chr18,32372180,32568788,train,GAREM1,32470484,302578.0,285416.0
chr18,32674758,32871366,train,KLHL14,32773062,668039.0,302578.0
chr18,33342797,33539405,train,CCDC178,33441101,137475.0,668039.0
chr18,33480272,33676880,train,ASXL3,33578576,646376.0,137475.0
chr18,34126648,34323256,train,NOL4,34224952,268337.0,646376.0
chr18,34394985,34591593,train,DTNA,34493289,483638.0,268337.0
chr18,34878623,35075231,train,MAPRE2,34976927,264108.0,483638.0
chr18,35142731,35339339,train,ZNF397,35241035,49210.0,264108.0
chr18,35191941,35388549,train,ZSCAN30,35290245,55237.0,49210.0
chr18,35247178,35443786,train,ZNF24,35345482,31855.0,55237.0
chr18,35279033,35475641,train,ZNF396,35377337,120654.0,31855.0
chr18,35399687,35596295,train,INO80C,35497991,83125.0,120654.0
chr18,35482812,35679420,train,GALNT1,35581116,390966.0,83125.0
chr18,35873778,36070386,train,C18orf21,35972082,95494.0,390966.0
chr18,35969272,36165880,train,RPRD1A,36067576,61809.0,95494.0
chr18,36031081,36227689,train,SLC39A6/ELP2,36129385/36129443,58.0,61809.0
chr18,36089214,36285822,train,MOCOS,36187518,110195.0,58075.0
chr18,36199409,36396017,train,FHOD3,36297713,531503.0,110195.0
chr18,36730912,36927520,train,TPGS2/KIAA1328,36829216/36829239,23.0,531503.0
chr18,37467733,37664341,train,CELF4,37566037,4389168.0,736798.0
chr18,41856901,42053509,train,PIK3C3,41955205,1160486.0,4389168.0
chr18,43017387,43213995,train,RIT2,43115691,161959.0,1160486.0
chr18,43179346,43375954,train,SYT4,43277650,1402522.0,161959.0
chr18,44581868,44778476,train,SETBP1,44680172,532822.0,1402522.0
chr18,45114690,45311298,train,SLC14A2,45212994,511132.0,532822.0
chr18,45625822,45822430,train,SLC14A1,45724126,101385.0,511132.0
chr18,45727207,45923815,train,SIGLEC15,45825511,141763.0,101385.0
chr18,45868970,46065578,train,EPG5,45967274,104986.0,141763.0
chr18,45973956,46170564,train,PSTPIP2,46072260,32071.0,104986.0
chr18,46006027,46202635,train,ATP5A1/HAUS1,46104331/46104334,3.0,32071.0
chr18,46075248,46271856,train,C18orf25,46173552,153256.0,69218.0
chr18,46228504,46425112,train,RNF165,46326808,330225.0,153256.0
chr18,46558729,46755337,train,LOXHD1,46657033,102224.0,330225.0
chr18,46660953,46857561,train,ST8SIA5,46759257,158248.0,102224.0
chr18,46819201,47015809,train,KATNAL2,46917505,2643.0,158248.0
chr18,46821844,47018452,train,PIAS2,46920148,44260.0,2643.0
chr18,46866104,47062712,train,ELOA3D,46964408,5504.0,44260.0
chr18,46871608,47068216,train,ELOA3C,46969912,54015.0,5504.0
chr18,46925623,47122231,train,ELOA3B,47023927,6151.0,54015.0
chr18,46931774,47128382,train,ELOA3,47030078,5543.0,6151.0
chr18,46937317,47133925,train,ELOA2,47035621,114899.0,5543.0
chr18,47052216,47248824,train,HDHD2,47150520,25854.0,114899.0
chr18,47078070,47274678,train,IER3IP1,47176374,75229.0,25854.0
chr18,47153299,47349907,train,SKOR2,47251603,679543.0,75229.0
chr18,47832842,48029450,train,SMAD2,47931146,479606.0,679543.0
chr18,48312448,48509056,train,ZBTB7C,48410752,128293.0,479606.0
chr18,48440741,48637349,train,CTIF,48539045,411666.0,128293.0
chr18,48852407,49049015,train,SMAD7,48950711,510636.0,411666.0
chr18,49363043,49559651,train,DYM,49461347,25905.0,510636.0
chr18,49388948,49585556,train,C18orf32,49487252,5271.0,25905.0
chr18,49394219,49590827,train,RPL17,49492523,68175.0,5271.0
chr18,49462394,49659002,train,LIPG,49560698,253262.0,68175.0
